"id","wordtype_all_pct_95p_mc_75score_1yr","wordtype_all_pct_95p_mc_75score_2yr","wordtype_all_pct_95p_mc_90score_1yr","wordtype_all_pct_95p_mc_90score_2yr","wordtype_all_pct_99p_mc_75score_1yr","wordtype_all_pct_99p_mc_75score_2yr","wordtype_all_pct_99p_mc_90score_1yr","wordtype_all_pct_99p_mc_90score_2yr","wordtype_mech_pct_95p_mc_75score_1yr","wordtype_mech_pct_95p_mc_75score_2yr","wordtype_mech_pct_95p_mc_90score_1yr","wordtype_mech_pct_95p_mc_90score_2yr","wordtype_mech_pct_99p_mc_75score_1yr","wordtype_mech_pct_99p_mc_75score_2yr","wordtype_mech_pct_99p_mc_90score_1yr","wordtype_mech_pct_99p_mc_90score_2yr","wordtype_wm_pct_95p_mc_75score_1yr","wordtype_wm_pct_95p_mc_75score_2yr","wordtype_wm_pct_95p_mc_90score_1yr","wordtype_wm_pct_95p_mc_90score_2yr","wordtype_wm_pct_99p_mc_75score_1yr","wordtype_wm_pct_99p_mc_75score_2yr","wordtype_wm_pct_99p_mc_90score_1yr","wordtype_wm_pct_99p_mc_90score_2yr","wordtype_world_pct_95p_mc_75score_1yr","wordtype_world_pct_95p_mc_75score_2yr","wordtype_world_pct_95p_mc_90score_1yr","wordtype_world_pct_95p_mc_90score_2yr","wordtype_world_pct_99p_mc_75score_1yr","wordtype_world_pct_99p_mc_75score_2yr","wordtype_world_pct_99p_mc_90score_1yr","wordtype_world_pct_99p_mc_90score_2yr"
604291,0.528142617762794,0.552075845376229,0.528142617762794,0.552075845376229,0.528142617762794,0.552075845376229,0.528142617762794,0.552075845376229,0.854413013871008,0.826512291556142,0.854413013871008,0.826512291556142,0.854413013871008,0.826512291556142,0.854413013871008,0.826512291556142,0.618592987972068,0.620376679482113,0.618592987972068,0.620376679482113,0.618592987972068,0.620376679482113,0.618592987972068,0.620376679482113,0.358630634991282,0.388391505978306,0.358630634991282,0.388391505978306,0.358630634991282,0.388391505978306,0.358630634991282,0.388391505978306
604347,0.528176740890918,0.559105121034741,0.528176740890918,0.559105121034741,0.528176740890918,0.559105121034741,0.528176740890918,0.559105121034741,0.677119314476951,0.683470092463617,0.677119314476951,0.683470092463617,0.677119314476951,0.683470092463617,0.677119314476951,0.683470092463617,0.541879099801329,0.566077309599599,0.541879099801329,0.566077309599599,0.541879099801329,0.566077309599599,0.541879099801329,0.566077309599599,0.443273310802912,0.462964841867279,0.443273310802912,0.462964841867279,0.443273310802912,0.462964841867279,0.443273310802912,0.462964841867279
604515,0.181827458019398,0.230757572878279,NA,NA,0.181827458019398,0.230757572878279,NA,NA,0.255550625999976,0.348373495370745,NA,NA,0.255550625999976,0.348373495370745,NA,NA,0.160502723097709,0.179698073366653,NA,NA,0.160502723097709,0.179698073366653,NA,NA,0.13378001241813,0.099916770688868,NA,NA,0.13378001241813,0.099916770688868,NA,NA
604704,0.244115917817154,0.283298239310838,NA,NA,0.244115917817154,0.283298239310838,NA,NA,0.106600358177805,0.242535625036333,NA,NA,0.106600358177805,0.242535625036333,NA,NA,0.242833397554906,0.29481918090471,NA,NA,0.242833397554906,0.29481918090471,NA,NA,0.313822957230424,0.326598632371091,NA,NA,0.313822957230424,0.326598632371091,NA,NA
604987,0.277693141036697,0.3215728391968,0.277693141036697,0.3215728391968,0.277693141036697,0.3215728391968,0.277693141036697,0.3215728391968,0.257769631113233,0.309289566856636,0.257769631113233,0.309289566856636,0.257769631113233,0.309289566856636,0.257769631113233,0.309289566856636,0.238832573610613,0.292322193331022,0.238832573610613,0.292322193331022,0.238832573610613,0.292322193331022,0.238832573610613,0.292322193331022,0.178524346678193,0.214740679495728,0.178524346678193,0.214740679495728,0.178524346678193,0.214740679495728,0.178524346678193,0.214740679495728
605047,0.34507542632849,0.422561423723258,0.34507542632849,0.422561423723258,0.34507542632849,0.422561423723258,0.34507542632849,0.422561423723258,0.442268981335852,0.530455444616609,NA,NA,0.442268981335852,0.530455444616609,0.442268981335852,0.530455444616609,0.359673064213959,0.422281515486623,0.359673064213959,0.422281515486623,0.359673064213959,0.422281515486623,0.359673064213959,0.422281515486623,0.294384362717967,0.336349986073009,0.294384362717967,0.336349986073009,0.294384362717967,0.336349986073009,0.294384362717967,0.336349986073009
605052,0.353490699682682,0.385382830022921,0.353490699682682,0.385382830022921,0.353490699682682,0.385382830022921,0.353490699682682,0.385382830022921,0.730719735986947,0.726382910277103,0.730719735986947,0.726382910277103,0.730719735986947,0.726382910277103,0.730719735986947,0.726382910277103,0.437899589637922,0.469223075083369,0.437899589637922,0.469223075083369,0.437899589637922,0.469223075083369,0.437899589637922,0.469223075083369,0.251966520912904,0.304588399545606,0.251966520912904,0.304588399545606,0.251966520912904,0.304588399545606,0.251966520912904,0.304588399545606
605150,0.242052577503931,0.23604774401819,0.242052577503931,0.23604774401819,0.242052577503931,0.23604774401819,0.242052577503931,0.23604774401819,0.161246050779853,0.157028332961409,0.161246050779853,0.157028332961409,0.161246050779853,0.157028332961409,0.161246050779853,0.157028332961409,0.154283711621631,0.152322957931951,0.154283711621631,0.152322957931951,0.154283711621631,0.152322957931951,0.154283711621631,0.152322957931951,0.139923619645624,0.142431365663809,0.139923619645624,0.142431365663809,0.139923619645624,0.142431365663809,0.139923619645624,0.142431365663809
605154,0.251165507483676,0.265727633191497,NA,NA,0.251165507483676,0.265727633191497,NA,NA,0.285714285714286,0.37411936311829,NA,NA,0.285714285714286,0.37411936311829,NA,NA,0.272703936061939,0.289359686503618,NA,NA,0.272703936061939,0.289359686503618,NA,NA,0.197218868096479,0.188721240263459,NA,NA,0.197218868096479,0.188721240263459,NA,NA
605192,0.34930524785533,0.364807639327767,0.34930524785533,0.364807639327767,0.34930524785533,0.364807639327767,0.34930524785533,0.364807639327767,0.486580479859479,0.488880052119122,0.486580479859479,0.488880052119122,0.486580479859479,0.488880052119122,0.486580479859479,0.488880052119122,0.252263626884091,0.263883120540798,0.252263626884091,0.263883120540798,0.252263626884091,0.263883120540798,0.252263626884091,0.263883120540798,0.140304494110773,0.158271035308052,0.140304494110773,0.158271035308052,0.140304494110773,0.158271035308052,0.140304494110773,0.158271035308052
605238,0.0775114903976927,0.0639087183280158,0.0775114903976927,0.0639087183280158,0.0775114903976927,0.0639087183280158,0.0775114903976927,0.0639087183280158,0.0120185710215711,0.00575616437533084,0.0120185710215711,0.00575616437533084,0.0120185710215711,0.00575616437533084,0.0120185710215711,0.00575616437533084,0.096715162509082,0.0800529413948939,0.096715162509082,0.0800529413948939,0.096715162509082,0.0800529413948939,0.096715162509082,0.0800529413948939,0.128305492096852,0.108871577561441,0.128305492096852,0.108871577561441,0.128305492096852,0.108871577561441,0.128305492096852,0.108871577561441
605243,0.30689955216361,0.321605932045199,0.30689955216361,0.321605932045199,0.30689955216361,0.321605932045199,0.30689955216361,0.321605932045199,0.171960012100482,0.173705589504699,0.171960012100482,0.173705589504699,0.171960012100482,0.173705589504699,0.171960012100482,0.173705589504699,0.106064981392206,0.117265087859924,0.106064981392206,0.117265087859924,0.106064981392206,0.117265087859924,0.106064981392206,0.117265087859924,0.0805013130877525,0.118153281480389,0.0805013130877525,0.118153281480389,0.0805013130877525,0.118153281480389,0.0805013130877525,0.118153281480389
605247,0.0730569540233505,0.0568800589732758,NA,NA,0.0730569540233505,0.0568800589732758,NA,NA,0.104257207028537,0.100715949339689,NA,NA,0.104257207028537,0.100715949339689,NA,NA,0.0727392967453309,0.0610847221781525,NA,NA,0.0727392967453309,0.0610847221781525,NA,NA,0.0444115591684328,0.021295885499998,NA,NA,0.0444115591684328,0.021295885499998,NA,NA
605248,0.209858291765922,0.281871077635446,NA,NA,0.209858291765922,0.281871077635446,NA,NA,0.127688479613812,0.123351342421119,NA,NA,0.127688479613812,0.123351342421119,NA,NA,0.282109088685337,0.342003200951188,NA,NA,0.282109088685337,0.342003200951188,NA,NA,0.297921795862109,0.361904761904761,NA,NA,0.297921795862109,0.361904761904761,NA,NA
605252,0.339662379529604,0.327196856063094,0.339662379529604,0.327196856063094,0.339662379529604,0.327196856063094,0.339662379529604,0.327196856063094,0.213980246255457,0.227494253962536,0.213980246255457,0.227494253962536,0.213980246255457,0.227494253962536,0.213980246255457,0.227494253962536,0.327248928216064,0.307700210186593,0.327248928216064,0.307700210186593,0.327248928216064,0.307700210186593,0.327248928216064,0.307700210186593,0.303746448146978,0.27840693127156,0.303746448146978,0.27840693127156,0.303746448146978,0.27840693127156,0.303746448146978,0.27840693127156
605254,0.273038274493723,0.282117009137391,0.273038274493723,0.282117009137391,0.273038274493723,0.282117009137391,0.273038274493723,0.282117009137391,0.0514514671755839,0.0616990148566096,0.0514514671755839,0.0616990148566096,0.0514514671755839,0.0616990148566096,0.0514514671755839,0.0616990148566096,0.224985953768456,0.223715327982295,0.224985953768456,0.223715327982295,0.224985953768456,0.223715327982295,0.224985953768456,0.223715327982295,0.28098463103381,0.279768333853708,0.28098463103381,0.279768333853708,0.28098463103381,0.279768333853708,0.28098463103381,0.279768333853708
605257,0.162824967626151,0.166730117613409,0.162824967626151,0.166730117613409,0.162824967626151,0.166730117613409,0.162824967626151,0.166730117613409,0.0240371420431422,0.0316589040643196,0.0240371420431422,0.0316589040643196,0.0240371420431422,0.0316589040643196,0.0240371420431422,0.0316589040643196,0.0732728006289973,0.0707574721428234,0.0732728006289973,0.0707574721428234,0.0732728006289973,0.0707574721428234,0.0732728006289973,0.0707574721428234,0.0957040806449585,0.0879201384330584,0.0957040806449585,0.0879201384330584,0.0957040806449585,0.0879201384330584,0.0957040806449585,0.0879201384330584
605266,0.312814229104974,0.302900696242158,0.312814229104974,0.302900696242158,0.312814229104974,0.302900696242158,0.312814229104974,0.302900696242158,0.412151130163494,0.378341026803107,0.412151130163494,0.378341026803107,0.412151130163494,0.378341026803107,0.412151130163494,0.378341026803107,0.299660970978735,0.285067965625445,0.299660970978735,0.285067965625445,0.299660970978735,0.285067965625445,0.299660970978735,0.285067965625445,0.227718831972291,0.224680464145726,0.227718831972291,0.224680464145726,0.227718831972291,0.224680464145726,0.227718831972291,0.224680464145726
605273,0.179499120934416,0.178403659888337,0.179499120934416,0.178403659888337,0.179499120934416,0.178403659888337,0.179499120934416,0.178403659888337,0.0556032468301596,0.0304431282773992,0.0556032468301596,0.0304431282773992,0.0556032468301596,0.0304431282773992,0.0556032468301596,0.0304431282773992,0.102332072305196,0.0975746495308595,0.102332072305196,0.0975746495308595,0.102332072305196,0.0975746495308595,0.102332072305196,0.0975746495308595,0.113525236578711,0.118798810090408,0.113525236578711,0.118798810090408,0.113525236578711,0.118798810090408,0.113525236578711,0.118798810090408
605302,0.09489303890199,0.0930853868955085,0.09489303890199,0.0930853868955085,0.09489303890199,0.0930853868955085,0.09489303890199,0.0930853868955085,0,0.0152818758981624,0,0.0152818758981624,0,0.0152818758981624,0,0.0152818758981624,0.0955402640982903,0.0921478598241731,0.0955402640982903,0.0921478598241731,0.0955402640982903,0.0921478598241731,0.0955402640982903,0.0921478598241731,0.114261434624209,0.108062385441737,0.114261434624209,0.108062385441737,0.114261434624209,0.108062385441737,0.114261434624209,0.108062385441737
605304,0.361110619451287,0.356546522540906,0.361110619451287,0.356546522540906,0.361110619451287,0.356546522540906,0.361110619451287,0.356546522540906,0.454256762579498,0.44939777257141,0.454256762579498,0.44939777257141,0.454256762579498,0.44939777257141,0.454256762579498,0.44939777257141,0.422525540093436,0.430259802446438,0.422525540093436,0.430259802446438,0.422525540093436,0.430259802446438,0.422525540093436,0.430259802446438,0.371597717397536,0.379685545773933,0.371597717397536,0.379685545773933,0.371597717397536,0.379685545773933,0.371597717397536,0.379685545773933
605345,0.16051177997739,0.160048937044495,0.16051177997739,0.160048937044495,0.16051177997739,0.160048937044495,0.16051177997739,0.160048937044495,0.0420649985754989,0.0460493150026467,0.0420649985754989,0.0460493150026467,0.0420649985754989,0.0460493150026467,0.0420649985754989,0.0460493150026467,0.103454382837896,0.102486670421233,0.103454382837896,0.102486670421233,0.103454382837896,0.102486670421233,0.103454382837896,0.102486670421233,0.0967855170120031,0.0967767269213342,0.0967855170120031,0.0967767269213342,0.0967855170120031,0.0967767269213342,0.0967855170120031,0.0967767269213342
605365,0.35354086456572,0.330874962874479,0.35354086456572,0.330874962874479,0.35354086456572,0.330874962874479,0.35354086456572,0.330874962874479,0.35478743759345,0.276026223736942,0.35478743759345,0.276026223736942,0.35478743759345,0.276026223736942,0.35478743759345,0.276026223736942,0.316937630601401,0.266644460438177,0.316937630601401,0.266644460438177,0.316937630601401,0.266644460438177,0.316937630601401,0.266644460438177,0.310714505891876,0.287581852484783,0.310714505891876,0.287581852484783,0.310714505891876,0.287581852484783,0.310714505891876,0.287581852484783
605452,0.368003710686326,0.353820298918987,0.368003710686326,0.353820298918987,0.368003710686326,0.353820298918987,0.368003710686326,0.353820298918987,0.221839127354028,0.261035780335905,0.221839127354028,0.261035780335905,0.221839127354028,0.261035780335905,0.221839127354028,0.261035780335905,0.301343667480036,0.305032969991696,0.301343667480036,0.305032969991696,0.301343667480036,0.305032969991696,0.301343667480036,0.305032969991696,0.333429825833063,0.296100281715509,0.333429825833063,0.296100281715509,0.333429825833063,0.296100281715509,0.333429825833063,0.296100281715509
605497,0.288243391129794,0.313193717029055,0.288243391129794,0.313193717029055,0.288243391129794,0.313193717029055,0.288243391129794,0.313193717029055,0.347236917251765,0.312260304434931,0.347236917251765,0.312260304434931,0.347236917251765,0.312260304434931,0.347236917251765,0.312260304434931,0.263310210765102,0.304251235181814,0.263310210765102,0.304251235181814,0.263310210765102,0.304251235181814,0.263310210765102,0.304251235181814,0.195757931852612,0.289243488791879,0.195757931852612,0.289243488791879,0.195757931852612,0.289243488791879,0.195757931852612,0.289243488791879
605501,0.170860376946699,0.198201826954948,0.170860376946699,0.198201826954948,0.170860376946699,0.198201826954948,0.170860376946699,0.198201826954948,NA,NA,NA,NA,NA,NA,NA,NA,0.0421001938213882,0.0601804711488643,0.0421001938213882,0.0601804711488643,0.0421001938213882,0.0601804711488643,0.0421001938213882,0.0601804711488643,0.0464774547813323,0.0613942459815061,0.0464774547813323,0.0613942459815061,0.0464774547813323,0.0613942459815061,0.0464774547813323,0.0613942459815061
605506,0.400372099952356,0.416729555002497,0.400372099952356,0.416729555002497,0.400372099952356,0.416729555002497,0.400372099952356,0.416729555002497,0.158939332228911,0.181548918308197,0.158939332228911,0.181548918308197,0.158939332228911,0.181548918308197,0.158939332228911,0.181548918308197,0.309818397860837,0.321205344498132,0.309818397860837,0.321205344498132,0.309818397860837,0.321205344498132,0.309818397860837,0.321205344498132,0.399005985134665,0.412070128461946,0.399005985134665,0.412070128461946,0.399005985134665,0.412070128461946,0.399005985134665,0.412070128461946
605579,0.241156465444785,0.236629719716632,0.241156465444785,0.236629719716632,0.241156465444785,0.236629719716632,0.241156465444785,0.236629719716632,0.320000483933045,0.353398132117102,0.320000483933045,0.353398132117102,0.320000483933045,0.353398132117102,0.320000483933045,0.353398132117102,0.254304263988307,0.252830456277418,0.254304263988307,0.252830456277418,0.254304263988307,0.252830456277418,0.254304263988307,0.252830456277418,0.209968570638472,0.196571690072869,0.209968570638472,0.196571690072869,0.209968570638472,0.196571690072869,0.209968570638472,0.196571690072869
605586,0.356073680256652,0.361675229049613,0.356073680256652,0.361675229049613,0.356073680256652,0.361675229049613,0.356073680256652,0.361675229049613,0.561162015620603,0.60163525540376,0.561162015620603,0.60163525540376,0.561162015620603,0.60163525540376,0.561162015620603,0.60163525540376,0.325515383508464,0.333772597680714,0.325515383508464,0.333772597680714,0.325515383508464,0.333772597680714,0.325515383508464,0.333772597680714,0.0182696023810467,0.0172490723482722,0.0182696023810467,0.0172490723482722,0.0182696023810467,0.0172490723482722,0.0182696023810467,0.0172490723482722
605593,0.434190230501669,0.489729006740679,0.434190230501669,0.489729006740679,0.434190230501669,0.489729006740679,0.434190230501669,0.489729006740679,0.61588176205144,0.675882347240438,0.61588176205144,0.675882347240438,0.61588176205144,0.675882347240438,0.61588176205144,0.675882347240438,0.407511077156899,0.478104039457225,0.407511077156899,0.478104039457225,0.407511077156899,0.478104039457225,0.407511077156899,0.478104039457225,0.286902292026515,0.369503055115838,0.286902292026515,0.369503055115838,0.286902292026515,0.369503055115838,0.286902292026515,0.369503055115838
605598,0.219640278641901,0.236412502405567,0.219640278641901,0.236412502405567,0.219640278641901,0.236412502405567,0.219640278641901,0.236412502405567,0.215287301635712,0.22189535374365,0.215287301635712,0.22189535374365,0.215287301635712,0.22189535374365,0.215287301635712,0.22189535374365,0.153029407789629,0.169961351842847,0.153029407789629,0.169961351842847,0.153029407789629,0.169961351842847,0.153029407789629,0.169961351842847,0.0720025633368833,0.08630493125724,0.0720025633368833,0.08630493125724,0.0720025633368833,0.08630493125724,0.0720025633368833,0.08630493125724
605601,0.163846384103808,0.175250408651132,0.163846384103808,0.175250408651132,0.163846384103808,0.175250408651132,0.163846384103808,0.175250408651132,0.128697890417557,0.129200422163069,0.128697890417557,0.129200422163069,0.128697890417557,0.129200422163069,0.128697890417557,0.129200422163069,0.162712799271857,0.167284963025355,0.162712799271857,0.167284963025355,0.162712799271857,0.167284963025355,0.162712799271857,0.167284963025355,0.163955548327192,0.168983172825879,0.163955548327192,0.168983172825879,0.163955548327192,0.168983172825879,0.163955548327192,0.168983172825879
605604,0.364503422614985,0.392874625072462,0.364503422614985,0.392874625072462,0.364503422614985,0.392874625072462,0.364503422614985,0.392874625072462,0.0382080359950435,0.0225245792799829,0.0382080359950435,0.0225245792799829,0.0382080359950435,0.0225245792799829,0.0382080359950435,0.0225245792799829,0.270950959107971,0.278624258871114,0.270950959107971,0.278624258871114,0.270950959107971,0.278624258871114,0.270950959107971,0.278624258871114,0.3082477208554,0.312606651950351,0.3082477208554,0.312606651950351,0.3082477208554,0.312606651950351,0.3082477208554,0.312606651950351
605673,0.126782515961127,0.142586209247841,NA,NA,0.126782515961127,0.142586209247841,NA,NA,0.128432259813587,0.122132248604383,NA,NA,0.128432259813587,0.122132248604383,NA,NA,0.0868911793083883,0.110616110525765,NA,NA,0.0868911793083883,0.110616110525765,NA,NA,0.0795355953719723,0.115943381923247,NA,NA,0.0795355953719723,0.115943381923247,NA,NA
605724,0.149695952980569,0.147736865467634,0.149695952980569,0.147736865467634,0.149695952980569,0.147736865467634,0.149695952980569,0.147736865467634,0.198704725849984,0.185994643843556,0.198704725849984,0.185994643843556,0.198704725849984,0.185994643843556,0.198704725849984,0.185994643843556,0.154923000708277,0.156527328426462,0.154923000708277,0.156527328426462,0.154923000708277,0.156527328426462,0.154923000708277,0.156527328426462,0.0906155808688537,0.101972355256259,0.0906155808688537,0.101972355256259,0.0906155808688537,0.101972355256259,0.0906155808688537,0.101972355256259
605742,0.228436366607693,0.258690661574558,NA,NA,0.228436366607693,0.258690661574558,NA,NA,0.121716123890037,0.192741680942144,NA,NA,0.121716123890037,0.192741680942144,NA,NA,0.129706159269155,0.141205789712968,NA,NA,0.129706159269155,0.141205789712968,NA,NA,0.186052101883813,0.129580263837204,NA,NA,0.186052101883813,0.129580263837204,NA,NA
605744,0.332271759512042,0.345681285308808,0.332271759512042,0.345681285308808,0.332271759512042,0.345681285308808,0.332271759512042,0.345681285308808,0.154010275908424,0.168376113103722,0.154010275908424,0.168376113103722,0.154010275908424,0.168376113103722,0.154010275908424,0.168376113103722,0.221006630298365,0.224984376627416,0.221006630298365,0.224984376627416,0.221006630298365,0.224984376627416,0.221006630298365,0.224984376627416,0.244961222645667,0.254015765127987,0.244961222645667,0.254015765127987,0.244961222645667,0.254015765127987,0.244961222645667,0.254015765127987
605745,0.157464075891241,0.151623753366394,0.157464075891241,0.151623753366394,0.157464075891241,0.151623753366394,0.157464075891241,0.151623753366394,0.378125187726983,0.362242317704261,0.378125187726983,0.362242317704261,0.378125187726983,0.362242317704261,0.378125187726983,0.362242317704261,0.171454967912184,0.167139312931612,0.171454967912184,0.167139312931612,0.171454967912184,0.167139312931612,0.171454967912184,0.167139312931612,0.0679889413649006,0.0709648430267566,0.0679889413649006,0.0709648430267566,0.0679889413649006,0.0709648430267566,0.0679889413649006,0.0709648430267566
605747,0.397061017329797,0.454164874429444,0.397061017329797,0.454164874429444,0.397061017329797,0.454164874429444,0.397061017329797,0.454164874429444,0.20138934414237,0.19898357971251,0.20138934414237,0.19898357971251,0.20138934414237,0.19898357971251,0.20138934414237,0.19898357971251,0.359915581438547,0.446905884893218,0.359915581438547,0.446905884893218,0.359915581438547,0.446905884893218,0.359915581438547,0.446905884893218,0.386845265639809,0.458925106172336,0.386845265639809,0.458925106172336,0.386845265639809,0.458925106172336,0.386845265639809,0.458925106172336
605791,0.317061528084171,0.325810040395514,0.317061528084171,0.325810040395514,0.317061528084171,0.325810040395514,0.317061528084171,0.325810040395514,0.141122886169566,0.146371071503983,0.141122886169566,0.146371071503983,0.141122886169566,0.146371071503983,0.141122886169566,0.146371071503983,0.260245527353076,0.254419262092484,0.260245527353076,0.254419262092484,0.260245527353076,0.254419262092484,0.260245527353076,0.254419262092484,0.287017539668228,0.271277331326439,0.287017539668228,0.271277331326439,0.287017539668228,0.271277331326439,0.287017539668228,0.271277331326439
605800,0.318739405320719,0.338085574483532,0.318739405320719,0.338085574483532,0.318739405320719,0.338085574483532,0.318739405320719,0.338085574483532,NA,NA,NA,NA,NA,NA,NA,NA,0.216840106477174,0.239102072666056,0.216840106477174,0.239102072666056,0.216840106477174,0.239102072666056,0.216840106477174,0.239102072666056,0.0423985541128201,0.0621444131964997,0.0423985541128201,0.0621444131964997,0.0423985541128201,0.0621444131964997,0.0423985541128201,0.0621444131964997
